Block Number,Transaction Hash,From,To,Value (ETH)
17140930,0xff2889e64ce42ebbad13492852c7539e4a5bb3bb1e081735ffc297fa8c27f57c,0xA79c2Ff668E705c67AdDEddF31bBAe68649bBf14,0x28C6c06298d514Db089934071355E5743bf21d60,374920875364833000
17140930,0x2b2f7244c082f2682f97cbcdf5734a2b9e97a42a5dd6fd7bb1f232739660fa1e,0xb90EC42160A5dA94Aa8068291428336A7Fc6a748,0x28C6c06298d514Db089934071355E5743bf21d60,1205446414165423426
17140930,0x2ce075ab858c91cf2a4fbe52cd130ec3839df53c4916d60788b0eb2ec21d1af3,0x0989E5C8AB9F36C9a4b3c49c24E34c59C7595dB9,0x28C6c06298d514Db089934071355E5743bf21d60,539310123653820000
17140930,0x49589eb9820df4ea64f5ca26feb8b16278f614b290b8e945eebd4cd836f862d6,0xB3C7E6ebFF0315B81734d9356A2A51af202C2C2D,0x28C6c06298d514Db089934071355E5743bf21d60,269378570517648000
17140930,0xa8ad75f1c95aaa2b88d5c8e356409c905ad0410a73b6860546c67c6e8a5131e5,0xff20ffD8A15AF802F464b2289B1316aCDD0605CE,0x28C6c06298d514Db089934071355E5743bf21d60,799018792876271000
17140930,0x74c4eae8755bff97a57bd03b22ea336cceed46cfa8f6b1f0531d3d54c17e3520,0xB9a18F344cC77758503f2E561009F8Ef35A842d5,0x28C6c06298d514Db089934071355E5743bf21d60,363882000000000000
17140930,0x1eea5ebc2eba7312714d55c767cc26ea6e8cecc64bfed62a8d39d059db588349,0x138B2ABf8BC48ef3D16aD7391Eb067fe5bCcC095,0x28C6c06298d514Db089934071355E5743bf21d60,373306140335209000
17140930,0x89689c7b7ca6abfbd726e9be9065409ee67d47d6a94a61cb3ced6d29b601b256,0x2cc9ABd697348D09B3D60C710615c3B00B183883,0x28C6c06298d514Db089934071355E5743bf21d60,10519083154384538000
17140930,0x89eadf1072a4448446b28b524ff9733eb27b377559d7bad3903f4a110278d7cc,0x0cD0c0584Cc60Ff0eEA9037bC5a20B10BCC80677,0x28C6c06298d514Db089934071355E5743bf21d60,319385263363829000
17140930,0x1873791d6ab83481b8067a38e8da0dbff8c04ad389c6295bdd7a92a4568dc792,0x3b74B91360d7c1B59DC157dCfe01aBae72557df2,0x28C6c06298d514Db089934071355E5743bf21d60,340576275958248867
17140930,0x9487b9eab46c876aa0fc6d442d3c9cf4dc7546fe614721034e7b65e80dd8b2b6,0xE56EAe8911272251cCc9d2320DA891baeDC9CDF4,0x28C6c06298d514Db089934071355E5743bf21d60,5005357807727887000
17140930,0x0bebd045bb97311f567ea758960e83e9a618e035b46200eb187ede0fcbdf3564,0x0642e1f3B61e6E3b334753DaDc4a6C0e90Fe4fAF,0x28C6c06298d514Db089934071355E5743bf21d60,522706310719742000
17140930,0x8b95abbfc921dd97a9fee08edcc2ad1755d7e5e7feeb6d89718dc5585a172a51,0x8770942b2b1FEB4CF71aed248a132347D7F21341,0x28C6c06298d514Db089934071355E5743bf21d60,399098453823511000
17140930,0xa51deeefc1449af5e0e7443b0cb6ae9f34293c7c429a98b61f3242338a3c86a5,0x8a435Ae593bD9F2762617CCD75eD4afC2406D5c8,0x4d224452801ACEd8B2F0aebE155379bb5D594381,0
17140930,0x20f81e6e80a11405d8db4b9cffd151182e2d5b1ec353e38f209ddabaf4508408,0xa101C149756BBec8E7cE48Afe82CbCf1A49eD10A,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0
17140930,0x7eb0c51b1ee20e8d1845c44de4fd9e876867d19498e8f46cc014ada413ea33d3,0x5774A8565Bc2f27cB1166067c31C75ceEccDdEa6,0x28C6c06298d514Db089934071355E5743bf21d60,1370068967747084839
17140930,0x95992965eecb81c0068d1aa51c52db44e6ecf159b3f7bee92a9ee7291323c261,0xe3aF46830228d374594571D6bFC22E72FB8537C5,0x28C6c06298d514Db089934071355E5743bf21d60,348578771316965000
17140930,0x92fdd8486be8417cb8894e7380d43e8099b77aebc1a02ccddbb309dadaa6eb88,0xaDf2b791d09b6045A5A02680b84812D31A24d803,0x28C6c06298d514Db089934071355E5743bf21d60,1198993965409131000
17140930,0x302db94e97ddf827854f51b214d02372c4a6b56289a6410c85b87a81340e9acb,0x6101f50f37Fc7e6c7724338A1201483cce27C69D,0x28C6c06298d514Db089934071355E5743bf21d60,1393954602058620441
17140930,0xa5c767532927dcb4aaf5bb5c5918092f7cd3220cb0ed0409b2b84d2bd0cefbe0,0x6Bc5a8D0684B788E426111F9ABF12d59c89682A7,0x28C6c06298d514Db089934071355E5743bf21d60,1927462398323910000
17140930,0x5c33d704916a26e6fdebcd37fffb7f7efe09fa3e5db0b7340bddf3ccb2d87c5a,0xcE68300ce75D528b5d75aFaDdEAA0Cfd8eEa5B36,0x4F9254C83EB525f9FCf346490bbb3ed28a81C667,0
17140930,0xab28885f6ca348a49659262d38499fa4db0d18a724d4ba7c3cfa522542c3b7f6,0x907F8fCEd67E51b0ae6B74A9dd810873aA800055,0x28C6c06298d514Db089934071355E5743bf21d60,578488721646426256
17140930,0x6cba27468cdb0e1e52a25fa19aec8bca3ce2dc1bf5855eb0659a03b30364aab6,0xA0D8317e15C166405B5D9f90bF82c7cCA062d87F,0x8290333ceF9e6D528dD5618Fb97a76f268f3EDD4,0
17140930,0xd89ea24c1eb81709365fa3ca489ae687603d6e03440730dc89f9c6f4e990ce28,0x125f660239707C9De3462D3fa633F2723aD0b884,0x18aAA7115705e8be94bfFEBDE57Af9BFc265B998,0
17140930,0xe94475ef95743d52bfb800b8b1e3e0ef44b506ec1f26dce534fe216d0098be80,0x1bA9275f8ACEc02Af27d5f285d9EC0de084D9Ac0,0x28C6c06298d514Db089934071355E5743bf21d60,1046557893034592000
17140930,0x1eef83c80a95c477e068af6f168ab715a4eba0ed25361b52f26a39162423b914,0xC548292cbAa8dd6Ad6364AF84262AdfdE7652102,0x5fAa989Af96Af85384b8a938c2EdE4A7378D9875,0
17140930,0xb40756cd0dc36017f10558789ae875395437d41c5ff502148d7065f64eb5ba0d,0xb2f63cc2e01a59aF0be673cE97FFdab9cfbc1e23,0x3593D125a4f7849a1B059E64F4517A86Dd60c95d,0
17140930,0x2275a82b1e407fb43105aef65295913c93b4b6f7b57c039aec0b5e067127ee6b,0xF4965bbE4Fafa3Ce0741a7913FCe239CeF7c958A,0x28C6c06298d514Db089934071355E5743bf21d60,1223120440219952008
17140930,0x0641f308b5ab458aa3c4b4493979c742887741e5adb595df98b111dbd78e6ad1,0xC7780cb2B250cedeDFCFB4171023E31E30704572,0xD533a949740bb3306d119CC777fa900bA034cd52,0
17140930,0x3c1897476303cb2f61a65d6e5be14ef1713e177de3d6ac6f54fbc05d3f474b78,0x3E78E9aC5b825aEbB77034806c2cFa3d0E50D6AD,0x5A98FcBEA516Cf06857215779Fd812CA3beF1B32,0
17140930,0xa38289556a2945280ea0f277602404fc784a484b9f3ae870d92eb0c13638b6a0,0x2eAA99326476cEa368A7bD8b9D7D754cB7E2758b,0xd26114cd6EE289AccF82350c8d8487fedB8A0C07,0
17140930,0x1e43d2b89093dbcb89d5d223be2ee08170b92240a0e541e3238ffd7314094550,0x272D6419B4b7eFCE5B4abEA96aC061af93A83e9E,0x3506424F91fD33084466F402d5D97f05F8e3b4AF,0
17140930,0xc6a0f4fb1daa19abba292a3665f45fe20c2c90d45cd79ea79ace3674738a6db6,0x0AE8380f50003AabB6bB05755392D1ef316dF7E0,0x95aD61b0a150d79219dCF64E1E6Cc01f0B64C4cE,0
17140930,0xfc0b9c73ea6c194569a6701ac0863c6d0126ca19dd9e21bda374b5c789fc9ea7,0x39eCA115d010Ca61cd3460e30bFB2313b9BECB56,0x28C6c06298d514Db089934071355E5743bf21d60,865880367700642000
17140930,0xe9e9bc52a279dabf12a9b7b153816f344191567c1df28c605fbdfdffadeae5af,0x7C68F8B8D25cbBb4aa445AA7D27Dd085A7E0db19,0x95aD61b0a150d79219dCF64E1E6Cc01f0B64C4cE,0
17140930,0x9c23814b80527cb3ecba27cf33b8a6d3734a8a718a30c8d418fb603a653605c2,0x55B7F4194dbA8Ad839bf675Cdd758dEe12cCe547,0xd26114cd6EE289AccF82350c8d8487fedB8A0C07,0
17140930,0xb90218bc491124f70a92a04a4bbfad129d360d0626e8b3c54e8c26c3d8ea4291,0xAD0836a11c2b74fbc161CC7eA811ca47e137E9a6,0x476c5E26a75bd202a9683ffD34359C0CC15be0fF,0
17140930,0x6ff3dbe99e9cd79bfffdc632905e905d1132f9ac86e399679a4a85de345d7f16,0xb87ebF6297eC5161c6cCc04E33088e0e628E10Cc,0x476c5E26a75bd202a9683ffD34359C0CC15be0fF,0
17140930,0x2a52689ca581e7ead17ad7d8b2f0602b3836b7d2b018bbabb0f31f1cdaaf99f3,0x4Dca8FCF7D526ed42526989062FD7d31a9c68F1A,0x6De037ef9aD2725EB40118Bb1702EBb27e4Aeb24,0
17140930,0x0fed63df1aecc1e724cc719b91f6b17cf50de8eaac7e317e5add40c716867d6f,0x4423560a6350bD88bc5E860077611C93Fa7456a3,0x476c5E26a75bd202a9683ffD34359C0CC15be0fF,0
17140930,0x31ecfc178a6bd5011430d84b1b2aa68d2172d9fc52190690675c1ebbd9f13a21,0x07B56283715437121E8bAC335B34aF3894652CfD,0x5fAa989Af96Af85384b8a938c2EdE4A7378D9875,0
17140930,0xb076a6cc2e5ffd22e643f620d6d1b0d240607a9c87672a4b95ec855baed0029d,0x536e28eACD4e657fEA080a2E6d5De820F285d2a0,0x5fAa989Af96Af85384b8a938c2EdE4A7378D9875,0
17140930,0x02529378c290bac64b0b6d9966a608dbdedc14d84c487cbe630bf65c0823b9f9,0x4756254db4f358788072858c67c87567ad4cd7CB,0xAf5191B0De278C7286d6C7CC6ab6BB8A73bA2Cd6,0
17140930,0x0a15570a8e35bb095af6439739cb402f9e101da35fdd6ce5cd553afd6ed71fb8,0xB89d532656B38D7BDD9cD870A84FF07E5783CE40,0x476c5E26a75bd202a9683ffD34359C0CC15be0fF,0
17140930,0x233b0f8c29b03c2f05455260478a098c4bb9a04f77449b2dd4c0b49fbe6f678c,0xe6293aB98eCd860c577025d4a8f6DcdC9Ec37ecE,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0
17140930,0xe68fa4a555e2907457448768a34ce4f7a1ce2b0ed92aadc3048d8676ac345751,0x9430801EBAf509Ad49202aaBC5F5Bc6fd8A3dAf8,0x9eae9C6f4191cB57000aEadbAc7A0b5c8Efb98AE,15000000000000000
17140930,0x150e4d169f134d1f653304b7f9d445fc67ab6c9e4a763bdbfb607a812e5d8440,0x61f5F6006bd5E10af37136B5F1e177e1EbBA7472,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,0
17140930,0x0b23735c24cde2da1a46ba42bc4e72cde011ff1da079179eab7dbd5032446b01,0xB7Fc04DE4d07C068d6ad58285b48F7C317AfCb83,0x6B175474E89094C44Da98b954EedeAC495271d0F,0
17140930,0x0d97e9e4a3b58f1ceb51b715b75309fd24299d33a394d9fbb1669f30eb08d019,0xB892055CBb132a87D69244b19c77C18A21f698d0,0xd26114cd6EE289AccF82350c8d8487fedB8A0C07,0
17140930,0x1857ff16254f183c8aef741c72d5c79290a1e80787fce35ec88b94d0ed99c112,0xb873C3e03487DB141240448B24ABEF31893eC9E2,0xd26114cd6EE289AccF82350c8d8487fedB8A0C07,0
17140930,0xbed289016ebeef79c02bd3e7442d3d1001b5d2b898b3968ef832671e7cc071d1,0xD3F35c4e840eC798D3b668973e857dC19ecC799d,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0
17140930,0x24bae27ba3d9090e794892fa9dbcd5ede2b4af7f268460e891efa7dae4c80d75,0x43BCdDB4341A3F41AfaCEe615515d6cd4Db48f56,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0
17140930,0x8ed08a832c6d538065d41d1168ce1984a228f12c571cb47f561d222881cc30ab,0xA2C01A9cd5F109AA37e104F9f748A7795850140B,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0
17140930,0x094c48f98150b9e0b687b541021763ef730bc8ac9265a59625fa25d9c97de668,0xb84979F6Dc68D11325e2887CeeFdA67355b8C6C3,0x476c5E26a75bd202a9683ffD34359C0CC15be0fF,0
17140930,0x1835628b2f277ca6993c5c0c5bf55e3baa51063946e9dbb29bf42ba7e05c0195,0x1f68053cD925D467852CFecF78bd836F33F0e4A1,0x95aD61b0a150d79219dCF64E1E6Cc01f0B64C4cE,0
17140930,0x57c8c22f417e55afa5752b37a05da1533db64b2bbd6dcb3ad679bf450af544c0,0x455fFaeb4298A064423eeBA0B4ffb9Ddc315bca0,0x320623b8E4fF03373931769A31Fc52A4E78B5d70,0
17140930,0xe5de46e1e52f5ad2892819679393253d7ed8dd052d62674155a432751bad7797,0xe59F628722042e1E579831B6E3dc17f1Ff0600E2,0xdAC17F958D2ee523a2206206994597C13D831ec7,0
17140930,0xb3832a66356a695149fd2a923f53a581f19773225e4ff8c808147d61f6b57461,0xb81557EceB9B6Aa52E4abaeC9EC6a8ccc3aEC950,0x6De037ef9aD2725EB40118Bb1702EBb27e4Aeb24,0
17140930,0xaf1cdd52a9f1b842d36054408c225c8e7c99b0481e878e06761c6adb53e512b9,0x2097C875fbf9Cf5300a5C1Ce9Ab074f6E8181574,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0
17140930,0x40d0f005e37dde93056b87613139822f0d48e8a2c302022651813f2598450916,0xb8d19B0d8D6dFA58781e7cf00aF7B96307c63f52,0xB62132e35a6c13ee1EE0f84dC5d40bad8d815206,0
17140930,0xb56105c80e5f32cfe69b0a58e90a4b45f685a7b84ee9d5f2bfbe020f7d6e774e,0x9f115F88b6D0480168A85a921dF64270eCE44092,0xdAC17F958D2ee523a2206206994597C13D831ec7,0
17140930,0xcb94ab5c678d2dd8707eb294a80bf72dfd0e99f4bbba6e1ccd2727f149dfe36d,0x35349F1f324574C286Af77B46e89E1669ea9BfD1,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0
17140930,0x58c8abc120e9747692979ee93904ebe9f2354c7d1f317fa7fea28e72be5c62dd,0x1692100dC4BCA27976DBf11FB5fD0bdc81022432,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0
17140930,0x621401f3c13858dbdbc1e7cd1c50617ccf6d6c21511a36cf852dc3ec2eaf6ec3,0x60214c3b496aAc79D8c1A57333b45dA5d946cFee,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0
17140930,0x80d7e3c452184b87a4fc861f78c3eacd87172c2f65f962ccfa4bd502b3c26970,0x6c813de4DBc2511711C46b356774C9DF9E4D7380,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0
17140930,0xe7979f4c589a368b1be8f9fc0dbba1c99c70103f625dbefd6e102a78706be056,0x5bFE9EF79802d9b4E48014B1dA4746c1A5faB7d0,0xdAC17F958D2ee523a2206206994597C13D831ec7,0
17140930,0xf2019fd3533812b0b55f9392ab28685c8fedad1439c45230dab153f2a5c2ee0a,0x8Eb3193cBa8777c532C0682D0e5e7497DDb55265,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0
17140930,0x9f1ae0a0528e54bbbfceeb68023a0a023b4d4788edbcebacb6586a4c87aa5ffd,0xeC99921dcA84D0a8fE1A0e123956E1b7159e198E,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0
17140930,0xe711dab4bbed0ab18e8b45c42b6317b9e9018529496ecc6c97983e28f309f326,0xC72792Fc90494D8CD9386ecD4bbA374477c2cEE4,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0
17140930,0x4bf1e648c1467b3a94af942293aa09046debfb0193b4701f7efb5b9e981f4cde,0xB83DDa9ad44BbE2566Fc8b4550bbED762a61BF1f,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0
17140930,0x2a4e19b57850fe3e5fc9f17bac8fb859eb5cae7c155c580bba617678f62e9c8c,0xb52a8E67745D10f897147934d96a703A7CC0e820,0xdAC17F958D2ee523a2206206994597C13D831ec7,0
17140930,0x859c62a0147cfb2435068f05007d87cea1bd137da65cafadfac5173ce7505419,0x608aB8f92Cd82978AE2A83F6f9D587537177a9C7,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0
17140930,0xaa720ae17c4a7cc8dfba1f5f684f903c5edf62019f382cc83e1872b13095945d,0xB4Ab049fd7Da9f22D3A3045340E79e9F4213dF3d,0x4a220E6096B25EADb88358cb44068A3248254675,0
17140930,0xed23182104a6572c69e9587cf3e1a0690df558eed594408485d006e7d865b3ce,0xf89d7b9c864f589bbF53a82105107622B35EaA40,0xb5f934361eCDCef7ef381433Ec2697c4DB3f2B22,50829650000000000
17140930,0xa81ae8fe78bb64fdfed3e37f32605e6011c168cf482393ce85234f5b27783227,0x56Eddb7aa87536c09CCc2793473599fD21A8b17F,0xaCa2Ba150bD289b163C423b9EcD5Ea4ECe7Bd27E,5486913190000000000
17140930,0xa807fe32e154939174d0902e43817bf44a24272457b1756a003332d5c9347cfd,0x28C6c06298d514Db089934071355E5743bf21d60,0xdAC17F958D2ee523a2206206994597C13D831ec7,0
17140930,0x7c62b6e3c994212e009e72a81c0d4d1736564f3082fb116ef4b5bc320f0170f6,0x0fe04D158ca4778BA886A08E086F4c820fc6bcF5,0x28C6c06298d514Db089934071355E5743bf21d60,227782014268906000
17140930,0xba98ac49250ed63438b6b9f219a6c1c373bc35f9dffc05c3ad61e07d8bd96fef,0x91e82E89f69373E8CFCE21Ff7da7466773D513F0,0x28C6c06298d514Db089934071355E5743bf21d60,195341680000000000
17140930,0x7ae6560288a96aa7cd6e3d819673e58348e0bf7147934918b377b73a6d8d7fbc,0xd69a0F89e6e47d80EDE73396B210218d9DF8Aa2A,0x28C6c06298d514Db089934071355E5743bf21d60,110745382584229800
17140930,0xe67f89b658581519dcb12397cc9ef5408c2f5867cd8598a6d0074caa6b8255ba,0x11Ec29256FFf5fBc24cbc51487591743BADa3165,0x28C6c06298d514Db089934071355E5743bf21d60,219521266046314000
17140930,0xf7e600a8ea3a351f9f0cb2928dd909b6e90c2ff8521e12234e318cf4de02de27,0x1ce61819ECf022dF2478d6b1B8BF0fbA9f20D16D,0x28C6c06298d514Db089934071355E5743bf21d60,219466703546000767
17140930,0x452cf731640ff3e4fa1952c82671ad42c0a8ba7373e5f34ec509221d68e2787a,0xC6520E3A61aDb1f76a46190168cCC2B2e04e43d4,0x28C6c06298d514Db089934071355E5743bf21d60,90609496199799610
17140930,0x10a9034e356b4245b5f7e3f633a81e6eef439b15072d74e3a59427137627a4ed,0xbAE6fB58b852928C29050Aa19D4e90FdaCC9f433,0x28C6c06298d514Db089934071355E5743bf21d60,206797600000000000
17140930,0x92f0c3fab794e46eb3194711aa8ce984c8a329653e063605ad122c7be75a66cc,0x050096c112DF9666d508c721129Ecd60bAA1bF25,0x28C6c06298d514Db089934071355E5743bf21d60,190479951191190000
17140930,0xf14f8ee26a7aca72097a179667eb99c635705768a45a8f05df7715b1119fb16a,0xDD4DC92Eb9da3C9D76EA8e3571F43B1834F78428,0x28C6c06298d514Db089934071355E5743bf21d60,99243354224779000
17140930,0x1a2b472b0465a4632319666bc93f5baa6a9baeb47cadaefa73feda7b39c1e41b,0xB9B4B4b3632E3Aa6EA4fCfa272b6a005B7865bda,0x28C6c06298d514Db089934071355E5743bf21d60,135000000000000000
17140930,0xe92bb6b64ecf0e2b68e2c99df332e9924d533931935aa43fbc6dca5a16fc371d,0x690a9b4907AD890aE6c586B1b3fEf6485A55Ff6F,0x28C6c06298d514Db089934071355E5743bf21d60,181555675096045000
17140930,0x6249a407b255706d1e149b55cc50646e04c22505daa75657a9fafb67f4d9520c,0x6b4ef5ec13600cA2fFA7aE1c35aC1666fAeFf164,0x28C6c06298d514Db089934071355E5743bf21d60,143800000000000000
17140930,0xaaa99f6c3edb9c1bcb42d391814cfd3635b4c42c4f4404e56002c536403a202e,0x635741f61f9129ED61d6281951C7e464cbDE9d69,0x28C6c06298d514Db089934071355E5743bf21d60,88136004405145166
17140930,0xb517ee47bd4d3d1ce5931a0a252340586e5f4cccbb75cc84bf7717ca9b5fa7e4,0x687E3A7bb4C4087ff740656AdfC2F368567FD554,0x28C6c06298d514Db089934071355E5743bf21d60,76928909858675925
17140930,0xc9f79327daf69828c6e415fd01a7267d152ff257d1462b4fe59deb693e8fe075,0xB96de1339D00Cd366D23877883C2ddCbA6286DbB,0x28C6c06298d514Db089934071355E5743bf21d60,153571046390443000
17140930,0x3e7e681cf4208accdee6b7b9484e4b8ab0ff73bbeebb689cfecf2b37affaa0f0,0x76da3FE49F6B6B3236fC89EF657a9ed2E1e52add,0x28C6c06298d514Db089934071355E5743bf21d60,159233578117703682
17140930,0x720fd37ceab83f8352435ab5c0f5a038053f8adcc523dec17458eac7db915843,0xB5e6480d59F0Ed35571b3793f4469D5aBdE75CCc,0x28C6c06298d514Db089934071355E5743bf21d60,74427463848038000
17140930,0x5130c499310d648b9c96321aae51758d5bb931874383da54b438cedebc0aee23,0x60bbF71CAeBF2E7366CecC81251Dc92fE84F3393,0x28C6c06298d514Db089934071355E5743bf21d60,88242529667990000
17140930,0x15f0daab49c5ad9978a3c413a065e74d9cd1dcf24d5b66686801558a511f0c5f,0x77D766C7E3BB9d42768a91BA37e45f7ee05b32D7,0x28C6c06298d514Db089934071355E5743bf21d60,155443414687932000
17140930,0xddcc560b6dbfc3e6fbeb04b71ea4d0f16f5d4ed44cb0f70552374d7a3bcda9a6,0xFCb850567578BCc1f3ac233A8F547feedA4B66d4,0x28C6c06298d514Db089934071355E5743bf21d60,105461362961320000
17140930,0x7943acfba1d1cf9bedbf050eff9135db3f03990a8aaf036bd86823151be63f07,0x46155eB78f0788165e85B880641E95100dae2B86,0x28C6c06298d514Db089934071355E5743bf21d60,103743506260042336
17140930,0xe49a86f8336cd25726a12b8d67ae64321969a05700323a4f629c9b1561024689,0x986AB6AB5F7a54fAf75C62ddA3Ed1e830f544CB0,0x28C6c06298d514Db089934071355E5743bf21d60,103654409234264800
17140930,0xc9b0f7b9bda09406ac3af35fb65a399a6cf593178c63c097e364a8a3e46f771d,0xA3332A94BC2E92f8da9189Dea56C3Ed9db9568A2,0x28C6c06298d514Db089934071355E5743bf21d60,85993965409131000
17140930,0x6d8a7df663c0c626673949359628f2dcbbe7cdb88d86c1249b208564d46176af,0x67B78007Ef8882FDd54B4cC4f251A2568F41c462,0x28C6c06298d514Db089934071355E5743bf21d60,75585041791760000
17140930,0xbcb441c575e7d6afc2fd97ca531d72588731de495c7cca2d3c9a626a527a8532,0xb982909481cf93043fc6c592e7aE57AC69626461,0x28C6c06298d514Db089934071355E5743bf21d60,97830482584065000
17140930,0x7fe7ebc2e519e4a181dcf7f6e6dcf40ae13063b50fcb30fbf36a748fc817777e,0x33274667F965522c5732e125273f70423029e627,0x28C6c06298d514Db089934071355E5743bf21d60,165461482196395258
17140930,0x9fb65b1811127dd0f105ca0583c0cf29fba321d861d091f4fb7f1437247a6e7b,0x4994025eAB812a105F91CdDfa3EaA2E6f441FfDb,0x28C6c06298d514Db089934071355E5743bf21d60,95227419948842000
17140930,0x1eec12d425498b864a2290ba95e806f9e396105d669251d36f2aba7e9d98a755,0xB8A73a9E8fC8A926Dd5F41E14DE28287cBD1b7Ab,0x28C6c06298d514Db089934071355E5743bf21d60,77873450000000000
17140930,0xd4336e14392db88a42aaef19e699b5cabf7981a6d21648415b7ccfda4f1d87d6,0xb743dA0EA30C1E1E4ef01476291701f28350e9C6,0x28C6c06298d514Db089934071355E5743bf21d60,85957020000000000
17140930,0x1669c4aa2771625d24805e905dbc6941b88f6fd51f9ebb604aa652b1e4796fc3,0xb96F46D473b99F89A07dEC17f73F7Bd9CfFA7486,0x28C6c06298d514Db089934071355E5743bf21d60,92000000000000000
17140930,0xb4329265189551c092448eb08af4d8816c90e4e21cd81ad8034ac2bcffee5d8f,0x3FDE5a3769d1A5c85BCfDeCe27d50Cb70617ef57,0x28C6c06298d514Db089934071355E5743bf21d60,70263656368155929
17140930,0x8369cec00c70681e376f883ea0b7710253da9aba91bd5500ab292ff23d1688b5,0xB3cEf10359A6a927e2fF3aCb85f5CF7bf8CCab1a,0x28C6c06298d514Db089934071355E5743bf21d60,86979795763157631
17140930,0x4a403abcca9e18f4dad17bef7db886218670eb6038597549d37b27051be147ca,0x014b175Ad5324Ee8c1b145F86b53Ba0a0B14694A,0x28C6c06298d514Db089934071355E5743bf21d60,85000000000000000
17140930,0x977ea74e8a9557e1b521bf9c7b7e22f90e10ac9623a682e0016b00450c63cfcf,0xB8f7D9628249A3c71d1803B212b2C932dd64d027,0x28C6c06298d514Db089934071355E5743bf21d60,74319841654433149
17140930,0xf415ca391ed75a974cf0f842eabe401120684a3b7c4b35c03b76f6aacf4b4411,0xdc90a716C30A30c41aAC67E97c42E4EBdF0e023f,0x28C6c06298d514Db089934071355E5743bf21d60,137405528127382881
17140930,0x78d1662ef1371f4a9bb95327ee9988f5e9a1af0a51222f2a012d88a9eae67d4c,0xB33754810b6A1aE01Eb574B1A07730bc85D95cBB,0x28C6c06298d514Db089934071355E5743bf21d60,79262388510959000
17140930,0x96094816942f91a734735e22c091dd56b0fbd386fa39f5b5078f63c4dc399285,0x87c04F1943f268B226779bCe77971FA818d947d1,0x28C6c06298d514Db089934071355E5743bf21d60,68710000000000000
17140930,0xa4b76328599f28ff9ca01a2d0639efe89ecead5ba1e71a6cfed9c7f31ad93415,0xcD86BCCD0E63C6b518b1A90234A17e80eFFaaEEf,0x28C6c06298d514Db089934071355E5743bf21d60,81096490376205281
17140930,0xed36a12cd736d4b4b60429ee3f21426ae9bb6693958216dfc844cfe63fc05dd3,0x0F6a93b95E99B46434BfaB8e56513fc063733a00,0x28C6c06298d514Db089934071355E5743bf21d60,69259347650748928
17140930,0xeba0df4273ccf92c6c419ab18be3306a8ec0073d14a04bc882ad01e908b0ec3b,0x4972E5fF24C6Fb024C3586C26fFD5cEa519daB21,0x28C6c06298d514Db089934071355E5743bf21d60,99280675096045000
17140930,0xd4d7605b4a7c17592b87eadc4c092488158cb0a82559c00a99c8c03db0082768,0x71F36026Da5d969d3d59126E7Be5356662b717E3,0x28C6c06298d514Db089934071355E5743bf21d60,73601447328602128
17140930,0x97a134152ebc80ce1eb3256138c40afed6ecf09a0799686dc8271581a9832f76,0x8e871f5d04839cdAa29028cfA9CF47F690d07D2b,0x28C6c06298d514Db089934071355E5743bf21d60,95534074246086150
17140930,0x11b0acadc63720a106ea80130f13664925e77275c74463b98ca5ac2fa6c766bf,0xEfDBa3a4B856A9B4CDE0eeE8c4F03077f149e59C,0x28C6c06298d514Db089934071355E5743bf21d60,67186044804714163
17140930,0xa080323cf7cd850acf35f9ecbed923846b670e4c7c76cae66cba5628cf7735fe,0x5cA3Ce25690830109b49CC6B19631Cb7e8324D87,0x28C6c06298d514Db089934071355E5743bf21d60,99270456059539000
17140930,0xff29477dbada418a97e30171b758cf009cc80e0ce03b2bf4ac9141cc8cf23a33,0x32263dDf21C4deb9988C6980aC3128adE114AbaE,0xf60c2Ea62EDBfE808163751DD0d8693DCb30019c,699011685339871000
17140930,0xc5a161f840366534200aeef0f3bfd0764f84ec503c1b330c0edb0e0815736d24,0x6f23eEEf975418440eA92d3798efD865AC4DA8c5,0x28C6c06298d514Db089934071355E5743bf21d60,71247544670291039
17140930,0xa77a2d7c91e27c5bb8abe3830210701142506d45e4ca8837a00e44d07cda538f,0x9a4859d158269256dc9f0D44b75Cb770bedED754,0x28C6c06298d514Db089934071355E5743bf21d60,65604430600757000
